h1,h2,h3,h4,t1,t2,t3,t4,t,abp1,abp2,abp3,abp4,abp5
1.028,0.259,0.34,0.08099999999999999,0.17600000000000016,0.31200000000000117,0.3760000000000012,0.10400000000000098,0.5840000000000014,86.05,99.6,93.85,90.95,88.4
1.005,0.249,0.33799999999999997,0.089,0.15999999999999837,0.2959999999999994,0.36799999999999855,0.09599999999999831,0.5759999999999987,88.4,99.65,92.2,89.85,87.5
1.014,0.28600000000000003,0.374,0.088,0.16000000000000014,0.29600000000000115,0.3680000000000003,0.09600000000000009,0.5600000000000005,87.5,99.55,91.85,89.7,83.25
0.9550000000000001,0.23399999999999999,0.332,0.09800000000000003,0.18399999999999928,0.3119999999999994,0.38400000000000034,0.1120000000000001,0.5760000000000005,83.25,94.65,91.3,88.65,81.9
1.013,0.275,0.371,0.096,0.18399999999999928,0.3200000000000003,0.39199999999999946,0.1120000000000001,0.5839999999999996,81.9,96.85,91.65,88.65,81.9
1.0070000000000001,0.259,0.356,0.097,0.18399999999999928,0.3200000000000003,0.38400000000000034,0.1120000000000001,0.5920000000000005,81.9,97.35,92.3,90.25,85.05
1.033,0.272,0.37,0.098,0.17599999999999838,0.3119999999999994,0.37599999999999945,0.1039999999999992,0.5679999999999996,85.05,98.35,94.15,91.5,84.6
1.025,0.235,0.324,0.08900000000000002,0.18399999999999928,0.3119999999999994,0.38400000000000034,0.1120000000000001,0.5839999999999996,84.6,97.95,93.15,90.4,83.7
1.045,0.272,0.36400000000000005,0.09200000000000003,0.17600000000000016,0.3119999999999994,0.38399999999999856,0.1120000000000001,0.5920000000000005,83.7,99.25,92.1,89.9,83.75
1.064,0.29100000000000004,0.393,0.10200000000000001,0.17599999999999838,0.31200000000000117,0.3760000000000012,0.1039999999999992,0.5919999999999987,83.75,97.2,91.75,89.85,83.95
1.048,0.28400000000000003,0.391,0.10700000000000001,0.17600000000000193,0.30400000000000205,0.3760000000000012,0.1039999999999992,0.5680000000000014,83.95,95.35,90.9,89.05,81.25
1.03,0.255,0.378,0.123,0.19200000000000017,0.3200000000000003,0.3999999999999986,0.120000000000001,0.5919999999999987,81.25,94.8,90.7,87.85,82.3
1.052,0.275,0.378,0.103,0.18400000000000105,0.3200000000000003,0.39199999999999946,0.11200000000000188,0.5920000000000023,82.3,96.35,92.1,89.35,85.15
1.0619999999999998,0.27999999999999997,0.374,0.094,0.17599999999999838,0.3119999999999976,0.3839999999999968,0.1039999999999992,0.575999999999997,85.15,97.9,93.5,90.5,84.9
1.0310000000000001,0.22599999999999998,0.296,0.07,0.17600000000000193,0.31200000000000117,0.38400000000000034,0.10400000000000276,0.5760000000000005,84.9,99.4,92.45,89.75,82.5
1.0390000000000001,0.25400000000000006,0.35700000000000004,0.10299999999999998,0.18400000000000105,0.3200000000000003,0.38400000000000034,0.11200000000000188,0.5839999999999996,82.5,96.35,91.65,89.0,82.05
1.058,0.275,0.37700000000000006,0.10200000000000004,0.18400000000000105,0.31200000000000117,0.38400000000000034,0.11200000000000188,0.5839999999999996,82.05,94.6,90.75,88.35,82.4
1.044,0.273,0.383,0.11000000000000001,0.17600000000000193,0.30400000000000205,0.38400000000000034,0.10400000000000276,0.5760000000000005,82.4,96.35,90.05,87.8,81.75
1.0390000000000001,0.262,0.375,0.11300000000000002,0.18400000000000105,0.31200000000000117,0.38400000000000034,0.11200000000000188,0.5760000000000005,81.75,94.2,90.4,88.05,82.0
1.046,0.263,0.376,0.11300000000000002,0.18400000000000105,0.3200000000000003,0.39199999999999946,0.11200000000000188,0.5920000000000023,82.0,96.5,91.75,89.1,86.3
1.0739999999999998,0.28200000000000003,0.381,0.099,0.16799999999999926,0.3039999999999985,0.37599999999999767,0.09599999999999653,0.5679999999999978,86.3,98.75,93.0,90.35,84.9
1.022,0.20700000000000002,0.302,0.09499999999999997,0.17600000000000193,0.31200000000000117,0.3760000000000012,0.1039999999999992,0.5760000000000005,84.9,97.4,92.1,89.55,83.75
1.04,0.26399999999999996,0.37499999999999994,0.11099999999999999,0.17599999999999838,0.31200000000000117,0.38400000000000034,0.1039999999999992,0.5680000000000014,83.75,95.95,91.45,88.05,81.15
1.041,0.272,0.372,0.1,0.1839999999999975,0.31999999999999673,0.39199999999999946,0.11199999999999832,0.5839999999999996,81.15,96.5,91.05,87.9,82.0
1.025,0.264,0.373,0.10900000000000001,0.1839999999999975,0.3119999999999976,0.39199999999999946,0.11199999999999832,0.5839999999999996,82.0,93.35,90.45,87.4,83.65
1.0390000000000001,0.27,0.376,0.10599999999999998,0.17599999999999838,0.3039999999999985,0.38400000000000034,0.1039999999999992,0.5679999999999978,83.65,93.9,90.4,87.5,82.85
1.0230000000000001,0.257,0.368,0.11100000000000002,0.18400000000000105,0.31200000000000117,0.392000000000003,0.11200000000000188,0.5760000000000005,82.85,94.85,91.55,89.0,84.1
1.0579999999999998,0.282,0.368,0.08600000000000001,0.17600000000000193,0.31200000000000117,0.38400000000000034,0.1039999999999992,0.5760000000000005,84.1,99.3,93.0,90.5,84.65
1.0070000000000001,0.20099999999999996,0.27699999999999997,0.07600000000000001,0.17600000000000193,0.31200000000000117,0.38400000000000034,0.1039999999999992,0.5760000000000005,84.65,97.6,92.2,89.05,83.45
1.031,0.26599999999999996,0.376,0.11000000000000001,0.17599999999999838,0.31200000000000117,0.38400000000000034,0.1039999999999992,0.5760000000000005,83.45,96.35,91.4,88.2,82.25
1.0470000000000002,0.2760000000000001,0.39,0.11399999999999996,0.17599999999999838,0.3119999999999976,0.39199999999999946,0.1039999999999992,0.5760000000000005,82.25,97.35,90.6,87.35,82.3
1.016,0.251,0.363,0.11200000000000002,0.17599999999999838,0.3119999999999976,0.39199999999999946,0.11199999999999832,0.5760000000000005,82.3,96.75,90.25,87.15,82.2
1.034,0.271,0.377,0.10600000000000001,0.17599999999999838,0.3119999999999976,0.39199999999999946,0.1039999999999992,0.575999999999997,82.2,96.5,90.5,87.15,82.7
1.047,0.279,0.381,0.10200000000000001,0.18400000000000105,0.31200000000000117,0.38400000000000034,0.10400000000000276,0.5760000000000005,82.7,94.55,91.85,89.45,84.3
1.024,0.23299999999999998,0.315,0.082,0.17600000000000193,0.31200000000000117,0.38400000000000034,0.1039999999999992,0.5839999999999996,84.3,99.15,93.2,90.45,86.6
0.982,0.181,0.258,0.07700000000000001,0.1680000000000028,0.30400000000000205,0.3680000000000021,0.09600000000000009,0.5680000000000014,86.6,97.1,92.25,89.45,84.0
1.028,0.261,0.366,0.10499999999999998,0.17600000000000193,0.30400000000000205,0.38400000000000034,0.1039999999999992,0.5679999999999978,84.0,95.2,90.8,87.9,81.75
1.033,0.2710000000000001,0.388,0.11699999999999997,0.1840000000000046,0.3120000000000047,0.392000000000003,0.11200000000000188,0.5760000000000005,81.75,95.0,90.35,87.8,81.4
1.006,0.244,0.369,0.12500000000000003,0.1840000000000046,0.3200000000000003,0.392000000000003,0.11200000000000188,0.5840000000000032,81.4,95.55,90.5,87.8,81.5
1.02,0.253,0.361,0.10799999999999998,0.1839999999999975,0.3119999999999976,0.3919999999999959,0.11199999999999477,0.5760000000000005,81.5,94.1,90.5,87.7,82.25
0.998,0.251,0.359,0.10799999999999998,0.1839999999999975,0.3119999999999976,0.3919999999999959,0.11199999999999477,0.5679999999999978,82.25,95.95,91.5,89.15,82.75
1.014,0.24200000000000002,0.335,0.093,0.1839999999999975,0.3200000000000003,0.392000000000003,0.11200000000000188,0.5840000000000032,82.75,99.65,93.15,90.5,84.55
0.977,0.203,0.294,0.09099999999999997,0.17599999999999483,0.3119999999999976,0.38399999999999324,0.1039999999999992,0.5759999999999934,84.55,97.35,92.25,89.0,84.1
1.0110000000000001,0.26700000000000007,0.35600000000000004,0.08899999999999997,0.16800000000000637,0.30400000000000205,0.3760000000000048,0.10400000000000631,0.5760000000000005,84.1,99.45,90.85,88.9,84.25
1.0110000000000001,0.258,0.364,0.10600000000000001,0.17600000000000193,0.30400000000000205,0.3760000000000048,0.10400000000000631,0.568000000000005,84.25,95.05,90.8,88.65,82.65
0.996,0.248,0.372,0.12400000000000003,0.17599999999999483,0.3119999999999976,0.3919999999999959,0.1039999999999992,0.5679999999999978,82.65,96.75,90.85,87.3,81.55
1.009,0.253,0.362,0.10899999999999999,0.1839999999999975,0.3200000000000003,0.392000000000003,0.11200000000000188,0.5760000000000005,81.55,95.9,91.25,88.35,82.7
1.013,0.256,0.359,0.10300000000000001,0.1839999999999975,0.3200000000000003,0.392000000000003,0.11200000000000188,0.5760000000000005,82.7,97.35,93.0,90.0,84.7
1.0130000000000001,0.24200000000000002,0.331,0.089,0.1839999999999975,0.3119999999999976,0.38400000000000034,0.11200000000000188,0.5679999999999978,84.7,97.25,93.95,91.1,83.45
0.985,0.21099999999999997,0.298,0.08700000000000002,0.1840000000000046,0.3200000000000003,0.38400000000000034,0.11200000000000188,0.5919999999999987,83.45,98.4,92.4,90.4,85.45
1.0190000000000001,0.2700000000000001,0.37300000000000005,0.10299999999999998,0.16799999999999926,0.30400000000000205,0.38400000000000034,0.09600000000000364,0.5760000000000005,85.45,98.45,91.55,88.75,83.8
1.0310000000000001,0.272,0.378,0.10600000000000001,0.17600000000000193,0.3120000000000047,0.38400000000000034,0.1039999999999992,0.5840000000000032,83.8,96.4,91.3,88.55,83.3
1.0190000000000001,0.264,0.375,0.11100000000000002,0.17600000000000193,0.30400000000000205,0.38400000000000034,0.1039999999999992,0.5679999999999978,83.3,95.55,90.85,88.0,80.95
1.004,0.259,0.372,0.113,0.19200000000000017,0.3200000000000003,0.3999999999999986,0.11999999999999744,0.5919999999999987,80.95,95.0,91.2,88.3,83.2
1.025,0.263,0.363,0.09999999999999999,0.1840000000000046,0.3120000000000047,0.38400000000000034,0.11200000000000188,0.5919999999999987,83.2,96.15,92.55,90.45,87.7
1.0270000000000001,0.262,0.34900000000000003,0.08700000000000001,0.16800000000000637,0.2960000000000065,0.3680000000000021,0.09600000000000364,0.5760000000000005,87.7,98.6,93.9,91.15,85.75
0.984,0.21400000000000002,0.302,0.08799999999999997,0.1600000000000037,0.30400000000000205,0.3760000000000048,0.09600000000000364,0.568000000000005,85.75,102.55,92.1,89.45,82.4
1.013,0.26699999999999996,0.36999999999999994,0.10299999999999998,0.1839999999999975,0.3200000000000003,0.3919999999999959,0.11199999999999477,0.5919999999999987,82.4,97.75,91.5,88.8,82.65
1.028,0.28300000000000003,0.391,0.10800000000000001,0.17600000000000193,0.3119999999999976,0.3919999999999959,0.11200000000000188,0.5760000000000005,82.65,97.85,91.1,88.15,81.7
1.005,0.263,0.38,0.11699999999999999,0.1839999999999975,0.3200000000000003,0.3999999999999986,0.11999999999999744,0.5839999999999961,81.7,96.95,90.95,87.55,81.6
1.0190000000000001,0.284,0.396,0.11200000000000002,0.1840000000000046,0.3200000000000003,0.392000000000003,0.11200000000000188,0.5760000000000005,81.6,95.65,91.5,88.65,82.35
1.022,0.272,0.354,0.08200000000000002,0.1840000000000046,0.3200000000000003,0.392000000000003,0.12000000000000455,0.5919999999999987,82.35,99.3,92.85,90.55,87.65
1.01,0.24700000000000003,0.328,0.08099999999999999,0.16800000000000637,0.30400000000000205,0.3760000000000048,0.09600000000000364,0.568000000000005,87.65,98.9,93.9,90.1,85.95
0.99,0.21800000000000003,0.30700000000000005,0.089,0.16799999999999926,0.30399999999999494,0.38400000000000034,0.09599999999999653,0.5760000000000005,85.95,98.95,92.4,88.9,85.25
1.023,0.27599999999999997,0.374,0.098,0.16799999999999926,0.30399999999999494,0.37599999999999767,0.09599999999999653,0.5760000000000005,85.25,98.3,91.55,89.0,85.5
1.033,0.28099999999999997,0.39199999999999996,0.11099999999999999,0.16799999999999926,0.30399999999999494,0.37599999999999767,0.09599999999999653,0.5519999999999996,85.5,96.55,91.15,88.45,81.65
1.05,0.278,0.388,0.11000000000000001,0.1839999999999975,0.3200000000000003,0.3919999999999959,0.11199999999999477,0.5839999999999961,81.65,97.25,90.9,88.1,83.35
1.058,0.28,0.387,0.107,0.17600000000000193,0.3120000000000047,0.38400000000000034,0.1039999999999992,0.5760000000000005,83.35,95.8,91.75,88.65,85.25
1.072,0.301,0.39799999999999996,0.09699999999999999,0.17600000000000193,0.30400000000000205,0.37599999999999767,0.1039999999999992,0.5679999999999978,85.25,96.7,93.2,90.75,86.4
1.046,0.265,0.333,0.068,0.17600000000000193,0.30400000000000205,0.35200000000000387,0.10400000000000631,0.568000000000005,86.4,97.7,93.75,92.25,85.25
1.0270000000000001,0.22999999999999998,0.331,0.10100000000000003,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5679999999999978,85.25,96.9,92.15,89.2,83.95
1.049,0.276,0.379,0.10300000000000001,0.17600000000000193,0.3119999999999976,0.37599999999999767,0.1039999999999992,0.5760000000000005,83.95,97.4,91.5,89.6,84.0
1.038,0.252,0.359,0.10700000000000001,0.17600000000000193,0.30400000000000205,0.37599999999999767,0.1039999999999992,0.5760000000000005,84.0,95.0,90.9,88.55,84.6
1.038,0.258,0.367,0.10900000000000001,0.16799999999999926,0.30400000000000205,0.37599999999999767,0.09599999999999653,0.5600000000000023,84.6,96.6,91.05,88.05,81.95
1.052,0.264,0.37,0.10600000000000001,0.1839999999999975,0.3200000000000003,0.3919999999999959,0.11199999999999477,0.5839999999999961,81.95,95.05,91.75,88.4,85.45
1.068,0.277,0.383,0.106,0.16799999999999926,0.30400000000000205,0.38400000000000034,0.1039999999999992,0.5600000000000023,85.45,99.3,92.95,90.0,84.6
1.06,0.24799999999999997,0.33299999999999996,0.08500000000000002,0.1839999999999975,0.3200000000000003,0.38400000000000034,0.11200000000000188,0.5839999999999961,84.6,98.75,93.45,90.85,85.8
1.021,0.22500000000000003,0.31300000000000006,0.088,0.16800000000000637,0.30400000000000205,0.38400000000000034,0.10400000000000631,0.5760000000000005,85.8,99.7,91.85,89.2,84.1
1.044,0.26999999999999996,0.37499999999999994,0.10499999999999998,0.17600000000000193,0.3120000000000047,0.38400000000000034,0.1039999999999992,0.5760000000000005,84.1,96.25,91.45,88.4,82.75
1.0270000000000001,0.25800000000000006,0.36300000000000004,0.10499999999999998,0.17600000000000193,0.3120000000000047,0.38400000000000034,0.1039999999999992,0.5760000000000005,82.75,96.7,90.95,88.15,82.25
1.02,0.262,0.37,0.10800000000000001,0.17600000000000193,0.3120000000000047,0.38400000000000034,0.11200000000000188,0.5679999999999978,82.25,97.05,91.1,88.1,80.9
1.048,0.269,0.37,0.10099999999999998,0.19200000000000017,0.3200000000000003,0.392000000000003,0.12000000000000455,0.5840000000000032,80.9,95.05,91.65,89.15,83.3
1.0539999999999998,0.27899999999999997,0.374,0.09500000000000001,0.1839999999999975,0.3200000000000003,0.38400000000000034,0.11200000000000188,0.5840000000000032,83.3,97.4,93.45,91.05,87.15
1.032,0.23,0.30400000000000005,0.07400000000000001,0.16799999999999926,0.3119999999999976,0.367999999999995,0.09599999999999653,0.5679999999999978,87.15,100.25,93.3,91.25,84.9
1.016,0.21300000000000002,0.30100000000000005,0.08800000000000002,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5760000000000005,84.9,97.9,92.15,89.6,82.65
1.058,0.287,0.388,0.101,0.1839999999999975,0.3200000000000003,0.3919999999999959,0.11200000000000188,0.5839999999999961,82.65,96.25,91.8,88.75,82.4
1.025,0.269,0.385,0.11600000000000002,0.1840000000000046,0.3120000000000047,0.38400000000000034,0.11200000000000188,0.568000000000005,82.4,95.25,91.1,88.8,80.6
1.025,0.259,0.363,0.10400000000000001,0.19999999999999574,0.32799999999999585,0.40800000000000125,0.1280000000000001,0.5919999999999987,80.6,95.25,90.95,88.0,80.8
1.045,0.284,0.382,0.098,0.19200000000000017,0.32799999999999585,0.3999999999999986,0.11999999999999744,0.5839999999999961,80.8,96.95,92.2,89.25,82.35
1.007,0.24,0.33799999999999997,0.09799999999999999,0.19200000000000017,0.32800000000000296,0.4000000000000057,0.12000000000000455,0.6240000000000023,82.35,97.9,93.55,90.55,95.9
0.98,0.18399999999999997,0.255,0.07100000000000001,0.14399999999999835,0.28000000000000114,0.35200000000000387,0.07200000000000273,0.544000000000004,95.9,100.05,93.0,90.15,83.55
1.003,0.23999999999999994,0.32999999999999996,0.09000000000000002,0.1839999999999904,0.3119999999999905,0.392000000000003,0.11200000000000188,0.5839999999999961,83.55,97.1,91.6,89.45,82.7
1.036,0.27999999999999997,0.37899999999999995,0.09899999999999998,0.1839999999999975,0.3200000000000074,0.40800000000000125,0.11199999999999477,0.5759999999999934,82.7,96.05,91.45,87.45,80.9
1.014,0.263,0.379,0.11600000000000002,0.19200000000000728,0.32800000000000296,0.4000000000000057,0.12000000000000455,0.6000000000000085,80.9,96.2,91.05,88.1,82.65
1.012,0.251,0.36,0.10900000000000001,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5679999999999978,82.65,96.05,90.95,87.9,81.0
1.0030000000000001,0.265,0.365,0.09999999999999998,0.20000000000000284,0.3200000000000074,0.4000000000000057,0.12000000000000455,0.5840000000000032,81.0,92.15,91.5,88.9,83.4
1.006,0.24700000000000003,0.338,0.091,0.1839999999999975,0.3199999999999932,0.38400000000000034,0.11199999999999477,0.5919999999999987,83.4,97.5,93.75,90.95,88.15
0.986,0.20499999999999996,0.283,0.07800000000000001,0.16799999999999216,0.30400000000000205,0.367999999999995,0.09600000000000364,0.5759999999999934,88.15,97.9,93.25,90.45,86.25
0.99,0.24599999999999994,0.34099999999999997,0.095,0.16800000000000637,0.30400000000000205,0.3760000000000048,0.09600000000000364,0.568000000000012,86.25,97.6,91.8,89.35,83.2
1.0,0.26600000000000007,0.36500000000000005,0.09899999999999998,0.17599999999998772,0.3119999999999976,0.38400000000000034,0.11199999999999477,0.5759999999999934,83.2,98.55,91.25,89.2,81.95
0.988,0.249,0.373,0.12400000000000003,0.1839999999999975,0.3119999999999976,0.3919999999999959,0.11199999999999477,0.5840000000000032,81.95,96.15,90.85,88.4,81.85
1.01,0.268,0.381,0.113,0.1839999999999975,0.3119999999999976,0.3919999999999959,0.11199999999999477,0.5840000000000032,81.85,96.25,91.05,88.4,82.65
0.982,0.24300000000000002,0.35000000000000003,0.107,0.1839999999999975,0.3199999999999932,0.3919999999999959,0.11199999999999477,0.583999999999989,82.65,96.25,92.3,89.5,84.75
1.004,0.248,0.349,0.10099999999999999,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5840000000000032,84.75,99.35,93.75,91.1,87.15
0.978,0.195,0.28500000000000003,0.09,0.16800000000000637,0.30400000000000205,0.3760000000000048,0.1039999999999992,0.5999999999999943,87.15,99.65,93.1,90.1,92.2
1.006,0.23900000000000005,0.34600000000000003,0.10699999999999998,0.15200000000000102,0.2880000000000109,0.36000000000001364,0.0800000000000125,0.5600000000000023,92.2,96.95,91.9,89.0,83.95
1.034,0.276,0.38,0.10400000000000001,0.17600000000000193,0.3120000000000118,0.3760000000000048,0.1039999999999992,0.5760000000000076,83.95,96.85,91.55,89.45,82.1
1.0150000000000001,0.26,0.388,0.12800000000000003,0.1839999999999975,0.3199999999999932,0.3999999999999915,0.11199999999999477,0.5840000000000032,82.1,96.75,91.2,87.9,81.9
1.01,0.254,0.386,0.132,0.1839999999999975,0.3119999999999976,0.3919999999999959,0.11199999999999477,0.5759999999999934,81.9,95.7,90.55,87.8,81.3
1.041,0.288,0.398,0.11000000000000001,0.19200000000000728,0.32800000000000296,0.4000000000000057,0.12000000000000455,0.5919999999999987,81.3,97.5,92.4,89.9,83.95
1.032,0.259,0.35300000000000004,0.09400000000000001,0.17600000000000193,0.3200000000000074,0.38400000000000034,0.11199999999999477,0.5919999999999987,83.95,101.5,93.6,91.25,86.85
0.977,0.195,0.287,0.09199999999999997,0.16800000000000637,0.30400000000000205,0.3760000000000048,0.09600000000000364,0.5760000000000076,86.85,98.1,92.75,89.45,84.7
1.013,0.24699999999999994,0.351,0.10400000000000001,0.17600000000000193,0.30400000000000205,0.38400000000000034,0.1039999999999992,0.5759999999999934,84.7,95.35,91.75,88.4,82.5
1.02,0.26799999999999996,0.37399999999999994,0.10599999999999998,0.1839999999999975,0.3119999999999976,0.38400000000000034,0.11200000000000898,0.5840000000000032,82.5,94.15,91.2,88.65,82.7
1.017,0.25800000000000006,0.378,0.11999999999999997,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5840000000000032,82.7,96.15,90.8,88.15,83.3
1.049,0.28300000000000003,0.402,0.11899999999999998,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5679999999999978,83.3,95.65,91.15,88.5,81.7
1.025,0.264,0.373,0.109,0.19199999999999307,0.3199999999999932,0.3999999999999915,0.12000000000000455,0.5999999999999943,81.7,96.05,92.05,89.6,87.2
1.052,0.262,0.356,0.09399999999999999,0.16800000000000637,0.30400000000000205,0.3760000000000048,0.09600000000000364,0.5679999999999978,87.2,99.0,93.55,90.75,84.25
0.993,0.21000000000000002,0.301,0.09099999999999997,0.17600000000000193,0.3120000000000118,0.38400000000000034,0.1039999999999992,0.5840000000000032,84.25,98.75,92.1,89.4,83.3
1.0350000000000001,0.26700000000000007,0.37500000000000006,0.10799999999999998,0.17600000000000193,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5760000000000076,83.3,98.1,91.75,89.0,81.2
1.0350000000000001,0.273,0.382,0.10900000000000001,0.19199999999999307,0.3199999999999932,0.3919999999999959,0.11999999999999034,0.583999999999989,81.2,94.85,91.2,88.45,81.25
1.01,0.247,0.364,0.11699999999999999,0.1840000000000117,0.3200000000000074,0.3920000000000101,0.11200000000000898,0.5840000000000032,81.25,96.65,90.95,87.85,81.2
1.0499999999999998,0.268,0.375,0.107,0.1839999999999975,0.3200000000000074,0.3919999999999959,0.11200000000000898,0.5760000000000076,81.2,96.35,91.25,88.7,82.4
1.0339999999999998,0.24299999999999997,0.345,0.10200000000000001,0.1839999999999975,0.3199999999999932,0.3919999999999959,0.11999999999999034,0.583999999999989,82.4,99.4,92.3,90.6,84.9
1.0659999999999998,0.26,0.354,0.094,0.17600000000000193,0.3120000000000118,0.38400000000000034,0.1039999999999992,0.5760000000000076,84.9,100.05,93.5,90.95,84.15
1.034,0.2,0.28900000000000003,0.089,0.16799999999999216,0.3119999999999976,0.38400000000000034,0.1039999999999992,0.5759999999999934,84.15,102.7,91.95,89.5,82.95
1.0619999999999998,0.27099999999999996,0.371,0.1,0.1840000000000117,0.3120000000000118,0.3920000000000101,0.11200000000000898,0.5760000000000076,82.95,95.85,91.25,88.45,81.95
1.055,0.282,0.38599999999999995,0.10399999999999998,0.1839999999999975,0.3199999999999932,0.3919999999999959,0.11199999999999477,0.5519999999999925,81.95,95.9,91.4,88.1,80.25
1.028,0.255,0.37,0.11500000000000002,0.2079999999999984,0.3440000000000083,0.4240000000000066,0.1360000000000099,0.6080000000000041,80.25,95.55,91.1,87.1,83.75
1.0310000000000001,0.25,0.37,0.12,0.17600000000000193,0.30400000000000205,0.38400000000000034,0.1039999999999992,0.5679999999999978,83.75,94.8,91.1,88.15,84.3
1.045,0.267,0.361,0.094,0.17600000000000193,0.3119999999999976,0.3920000000000101,0.1039999999999992,0.5600000000000023,84.3,98.25,92.5,89.7,83.7
1.0499999999999998,0.24299999999999997,0.32799999999999996,0.08500000000000002,0.1839999999999975,0.3200000000000074,0.38400000000000034,0.11199999999999477,0.5760000000000076,83.7,99.65,93.55,91.25,84.15
1.006,0.20500000000000002,0.29800000000000004,0.093,0.17599999999998772,0.3119999999999976,0.38399999999998613,0.1039999999999992,0.5679999999999978,84.15,99.3,92.15,89.45,82.7
1.032,0.26799999999999996,0.366,0.098,0.1839999999999975,0.3199999999999932,0.3919999999999959,0.11199999999999477,0.5679999999999978,82.7,96.3,91.95,88.45,81.85
1.038,0.28300000000000003,0.385,0.10200000000000001,0.1839999999999975,0.3199999999999932,0.3999999999999915,0.11199999999999477,0.5759999999999934,81.85,97.1,91.45,87.8,82.85
1.032,0.265,0.373,0.10799999999999998,0.1839999999999975,0.3119999999999976,0.38400000000000034,0.11200000000000898,0.5679999999999978,82.85,94.9,91.15,88.85,82.25
1.0390000000000001,0.271,0.37,0.09899999999999999,0.1840000000000117,0.3120000000000118,0.3920000000000101,0.11200000000000898,0.568000000000012,82.25,95.7,91.4,88.8,83.1
